gene_chrom	gene_start	gene_end	region_chrom	region_start	region_end	gene_id	gene_strand	region_id	target	subset	gene_expr_change	distance_to_tss	ABC_score
chr11	307630	315272	chr11	356034	356520	ENSG00000185201	+	chr11:356034-356520	positive	train	-0.79842358468379	48404	0.020836603
chr11	307630	315272	chr11	304973	305283	ENSG00000185201	+	chr11:304973-305283	negative	valid	-0.540564623432397	2347	0.0117372
chr11	307630	315272	chr11	312286	312763	ENSG00000185201	+	chr11:312286-312763	negative	train	-0.481794901921542	4656	0.016638776
chr11	307630	315272	chr11	297498	298134	ENSG00000185201	+	chr11:297498-298134	negative	train	-0.23434152559874	9496	0.030079548
chr11	307630	315272	chr11	326861	327696	ENSG00000185201	+	chr11:326861-327696	negative	train	-0.637280927543254	19231	0.016301509
chr11	307630	315272	chr11	329319	329921	ENSG00000185201	+	chr11:329319-329921	negative	train	-0.63341261394851	21689	0.033732927
chr11	307630	315272	chr11	334196	334635	ENSG00000185201	+	chr11:334196-334635	negative	valid	-0.0959643506701462	26566	0.015563705
chr11	307630	315272	chr11	335788	336158	ENSG00000185201	+	chr11:335788-336158	negative	train	-0.0516301675592532	28158	0.0094823976
chr11	307630	315272	chr11	277649	277939	ENSG00000185201	+	chr11:277649-277939	negative	train	0.100044781974726	29691	0.0076216857
chr11	307630	315272	chr11	277492	277649	ENSG00000185201	+	chr11:277492-277649	negative	train	-0.0006656257328281	29981	0.0076216857
chr11	307630	315272	chr11	341585	341795	ENSG00000185201	+	chr11:341585-341795	negative	train	0.0351480988039867	33955	0.0059989371
chr11	307630	315272	chr11	344951	345333	ENSG00000185201	+	chr11:344951-345333	negative	train	-0.172298121603965	37321	0.007110493
chr11	307630	315272	chr11	269110	269851	ENSG00000185201	+	chr11:269110-269851	negative	train	0.0471579295754532	37779	0.071150104
chr11	307630	315272	chr11	267072	267299	ENSG00000185201	+	chr11:267072-267299	negative	test	0.0222916456037696	40331	0.0025547902
chr11	307630	315272	chr11	353334	354301	ENSG00000185201	+	chr11:353334-354301	negative	train	-0.844843804900067	45704	0.026878721
chr11	307630	315272	chr11	393214	393560	ENSG00000185201	+	chr11:393214-393560	negative	train	0.198084467062011	85584	0.0035568887
chr11	307630	315272	chr11	220536	220704	ENSG00000185201	+	chr11:220536-220704	negative	train	-0.454414587354019	86926	0.011189251
chr11	307630	315272	chr11	407322	407640	ENSG00000185201	+	chr11:407322-407640	negative	train	0.0916507229769132	99692	0.0063714677
chr11	307630	315272	chr11	422095	422753	ENSG00000185201	+	chr11:422095-422753	negative	train	-0.185678255169555	114465	0.0020453114
chr11	307630	315272	chr11	440245	440506	ENSG00000185201	+	chr11:440245-440506	negative	train	0.0044269714000189	132615	0.00078095573
chr11	307630	315272	chr11	444368	444852	ENSG00000185201	+	chr11:444368-444852	negative	train	0.387228528610501	136738	0.0020511838
chr11	307630	315272	chr11	459782	461114	ENSG00000185201	+	chr11:459782-461114	negative	train	0.198558346973465	152152	0.014654454
chr11	307630	315272	chr11	503416	503684	ENSG00000185201	+	chr11:503416-503684	negative	train	-0.0495330329724624	195786	0.0031756724
chr11	307630	315272	chr11	518540	519179	ENSG00000185201	+	chr11:518540-519179	negative	train	0.0542570797809647	210910	0.003741419
chr11	307630	315272	chr11	537249	537635	ENSG00000185201	+	chr11:537249-537635	negative	train	0.248093205538835	229619	0.00080232288
chr11	307630	315272	chr11	551677	551880	ENSG00000185201	+	chr11:551677-551880	negative	train	0.14686484098791	244047	0.00058695015
chr11	307630	315272	chr11	559791	560075	ENSG00000185201	+	chr11:559791-560075	negative	train	-0.111227753321302	252161	0.0012766631
chr11	307630	315272	chr11	587844	588335	ENSG00000185201	+	chr11:587844-588335	negative	train	-0.0671603613514191	280214	0.0012790683
chr11	307630	315272	chr11	613335	613898	ENSG00000185201	+	chr11:613335-613898	negative	train	-0.092400862911965	305705	0.00072227694
chr11	307630	315272	chr11	628527	628920	ENSG00000185201	+	chr11:628527-628920	negative	train	0.299180688254583	320897	0.00065158221
chr11	307630	315272	chr11	665650	666395	ENSG00000185201	+	chr11:665650-666395	negative	train	-0.0377237119532299	358020	0.0021807148
chr11	307630	315272	chr11	690928	691358	ENSG00000185201	+	chr11:690928-691358	negative	train	-0.273812214411756	383298	0.00049631049
chr11	307630	315272	chr11	706016	706192	ENSG00000185201	+	chr11:706016-706192	negative	train	-0.248557046784327	398386	0.00029587623
chr11	307630	315272	chr11	727884	728524	ENSG00000185201	+	chr11:727884-728524	negative	train	0.107197721963096	420254	0.00093337248
chr11	307630	315272	chr11	741566	741825	ENSG00000185201	+	chr11:741566-741825	negative	train	-0.248955600322539	433936	0.00019559923
chr11	307630	315272	chr11	745450	745658	ENSG00000185201	+	chr11:745450-745658	negative	train	0.393492365404753	437820	0.00012772826
chr11	307630	315272	chr11	745658	745806	ENSG00000185201	+	chr11:745658-745806	negative	train	-0.377024832360434	438028	0.00012772826
chr11	313505	315272	chr11	326861	327696	ENSG00000185885	+	chr11:326861-327696	positive	valid	-0.16167696676446	13356	0.042831566
chr11	313505	315272	chr11	329319	329921	ENSG00000185885	+	chr11:329319-329921	positive	valid	-0.241911283948634	15814	0.08863192
chr11	313505	315272	chr11	334196	334635	ENSG00000185885	+	chr11:334196-334635	positive	test	-0.0788007665724519	20691	0.020174753
chr11	313505	315272	chr11	350704	351232	ENSG00000185885	+	chr11:350704-351232	positive	train	-0.150048426253618	37199	0.038783256
chr11	313505	315272	chr11	353334	354301	ENSG00000185885	+	chr11:353334-354301	positive	train	-0.152012350227532	39829	0.030633451
chr11	313505	315272	chr11	355350	355535	ENSG00000185885	+	chr11:355350-355535	positive	train	-0.221220065388145	41845	0.040848804
chr11	313505	315272	chr11	356034	356520	ENSG00000185885	+	chr11:356034-356520	positive	test	-0.179102252583337	42529	0.0096859606
chr11	313505	315272	chr11	304973	305283	ENSG00000185885	+	chr11:304973-305283	negative	train	-0.0146356824889038	8222	0.0051017137
chr11	313505	315272	chr11	297498	298134	ENSG00000185885	+	chr11:297498-298134	negative	train	-0.0213336730571907	15371	0.013583782
chr11	313505	315272	chr11	335788	336158	ENSG00000185885	+	chr11:335788-336158	negative	train	-0.0308957250096209	22283	0.011620446
chr11	313505	315272	chr11	341585	341795	ENSG00000185885	+	chr11:341585-341795	negative	train	-0.0240122102354863	28080	0.0064642904
chr11	313505	315272	chr11	344951	345333	ENSG00000185885	+	chr11:344951-345333	negative	test	-0.036187953208862	31446	0.004675889
chr11	313505	315272	chr11	277649	277939	ENSG00000185885	+	chr11:277649-277939	negative	train	0.0225703810590323	35566	0.0047317217
chr11	313505	315272	chr11	277492	277649	ENSG00000185885	+	chr11:277492-277649	negative	valid	-0.0135576047603649	35856	0.0047317217
chr11	313505	315272	chr11	269110	269851	ENSG00000185885	+	chr11:269110-269851	negative	train	-0.0150866112850028	43654	0.043195625
chr11	313505	315272	chr11	267072	267299	ENSG00000185885	+	chr11:267072-267299	negative	train	0.0068731159313442	46206	0.0015510274
chr11	313505	315272	chr11	393214	393560	ENSG00000185885	+	chr11:393214-393560	negative	train	0.0073386776438462	79709	0.0028285966
chr11	313505	315272	chr11	220536	220704	ENSG00000185885	+	chr11:220536-220704	negative	test	-0.0124878762717318	92801	0.0089045001
chr11	313505	315272	chr11	407322	407640	ENSG00000185885	+	chr11:407322-407640	negative	valid	-0.0139811857768231	93817	0.0038606928
chr11	313505	315272	chr11	422095	422753	ENSG00000185885	+	chr11:422095-422753	negative	train	0.007695639104222	108590	0.0012859911
chr11	313505	315272	chr11	440245	440506	ENSG00000185885	+	chr11:440245-440506	negative	train	0.0061306816433819	126740	0.00093755316
chr11	313505	315272	chr11	444368	444852	ENSG00000185885	+	chr11:444368-444852	negative	train	0.0147854627060324	130863	0.0024624877
chr11	313505	315272	chr11	459782	461114	ENSG00000185885	+	chr11:459782-461114	negative	train	0.0067025697635219	146277	0.0079688962
chr11	313505	315272	chr11	503416	503684	ENSG00000185885	+	chr11:503416-503684	negative	train	0.0143657826216148	189911	0.0019934284
chr11	313505	315272	chr11	518540	519179	ENSG00000185885	+	chr11:518540-519179	negative	train	-0.0228602740191457	205035	0.0037538912
chr11	313505	315272	chr11	537249	537635	ENSG00000185885	+	chr11:537249-537635	negative	train	-0.0004275493259315	223744	0.001540559
chr11	313505	315272	chr11	551677	551880	ENSG00000185885	+	chr11:551677-551880	negative	train	0.0063439850163802	238172	0.00030125794
chr11	313505	315272	chr11	559791	560075	ENSG00000185885	+	chr11:559791-560075	negative	train	0.0062632138044036	246286	0.00065648248
chr11	313505	315272	chr11	587844	588335	ENSG00000185885	+	chr11:587844-588335	negative	test	0.0103355951922346	274339	0.0017012576
chr11	313505	315272	chr11	613335	613898	ENSG00000185885	+	chr11:613335-613898	negative	train	0.0184498522721515	299830	0.00057250919
chr11	313505	315272	chr11	628527	628920	ENSG00000185885	+	chr11:628527-628920	negative	test	0.0069066882575867	315022	0.00010243915
chr11	313505	315272	chr11	665650	666395	ENSG00000185885	+	chr11:665650-666395	negative	train	-0.0136011165819885	352145	0.0026726976
chr11	313505	315272	chr11	690928	691358	ENSG00000185885	+	chr11:690928-691358	negative	train	0.0107538868048858	377423	0.00016795231
chr11	313505	315272	chr11	706016	706192	ENSG00000185885	+	chr11:706016-706192	negative	train	-0.0045963668067816	392511	0.00014082319
chr11	313505	315272	chr11	727884	728524	ENSG00000185885	+	chr11:727884-728524	negative	train	0.001860354044175	414379	0.00043171662
chr11	313505	315272	chr11	741566	741825	ENSG00000185885	+	chr11:741566-741825	negative	train	-0.002337701069961	428061	5.988934e-05
chr11	313505	315272	chr11	745450	745658	ENSG00000185885	+	chr11:745450-745658	negative	train	-0.0054849054446415	431945	0.00015938374
chr11	313505	315272	chr11	745658	745806	ENSG00000185885	+	chr11:745658-745806	negative	valid	-0.028318248169843	432153	0.00015938374
chr11	17373272	17398888	chr11	17374296	17375700	ENSG00000188211	+	chr11:17374296-17375700	positive	train	-1.73310487996547	1024	0.15522865
chr11	17373272	17398888	chr11	17405530	17405808	ENSG00000188211	+	chr11:17405530-17405808	negative	valid	-0.0841662580830436	32258	0.0047019491
chr11	17373272	17398888	chr11	17427073	17427534	ENSG00000188211	+	chr11:17427073-17427534	negative	train	0.0915186773022154	53801	0.0016710137
chr11	17373272	17398888	chr11	17314817	17315233	ENSG00000188211	+	chr11:17314817-17315233	negative	train	0.030661622350392	58039	0.014455451
chr11	17373272	17398888	chr11	17289899	17290294	ENSG00000188211	+	chr11:17289899-17290294	negative	valid	-0.0386779647667931	82978	0.0066839078
chr11	17373272	17398888	chr11	17280161	17280675	ENSG00000188211	+	chr11:17280161-17280675	negative	train	-0.050307154392655	92597	0.01781614
chr11	17373272	17398888	chr11	17278843	17279157	ENSG00000188211	+	chr11:17278843-17279157	negative	test	0.152291478096071	94115	0.0055047946
chr11	17373272	17398888	chr11	17251747	17251957	ENSG00000188211	+	chr11:17251747-17251957	negative	test	-0.0182937708469579	121315	0.0029690538
chr11	17373272	17398888	chr11	17239105	17239235	ENSG00000188211	+	chr11:17239105-17239235	negative	train	-0.0283667703678465	134037	0.0017273788
chr11	17373272	17398888	chr11	17230715	17231092	ENSG00000188211	+	chr11:17230715-17231092	negative	train	0.071559308216633	142180	0.0042663081
chr11	17373272	17398888	chr11	17208497	17208928	ENSG00000188211	+	chr11:17208497-17208928	negative	train	0.0759642972035143	164344	0.029557839
chr11	17373272	17398888	chr11	17208389	17208496	ENSG00000188211	+	chr11:17208389-17208496	negative	train	-0.214437886510172	164776	0.029557839
chr11	17373272	17398888	chr11	17207554	17207861	ENSG00000188211	+	chr11:17207554-17207861	negative	train	-0.0357925103610209	165411	0.0065145907
chr11	17373272	17398888	chr11	17186421	17186714	ENSG00000188211	+	chr11:17186421-17186714	negative	train	0.0009698612971462	186558	0.0024565988
chr11	17373272	17398888	chr11	17565936	17566211	ENSG00000188211	+	chr11:17565936-17566211	negative	train	0.0364103215456448	192664	0.0021117725
chr11	17373272	17398888	chr11	17177870	17178088	ENSG00000188211	+	chr11:17177870-17178088	negative	train	0.135334940218088	195184	0.0013724691
chr11	17373272	17398888	chr11	17175901	17176509	ENSG00000188211	+	chr11:17175901-17176509	negative	train	-0.0794668225963058	196763	0.0063118182
chr11	17373272	17398888	chr11	17721113	17721363	ENSG00000188211	+	chr11:17721113-17721363	negative	train	0.0652941983696061	347841	0.00058777377
chr11	10772533	10801290	chr11	10765762	10766134	ENSG00000198730	+	chr11:10765762-10766134	positive	train	-0.330489645809273	6399	0.021722462
chr11	10772533	10801290	chr11	10764359	10764760	ENSG00000198730	+	chr11:10764359-10764760	positive	valid	-0.441319781207351	7773	0.016440004
chr11	10772533	10801290	chr11	10765341	10765401	ENSG00000198730	+	chr11:10765341-10765401	negative	train	-0.187301465956355	7132	0.037272331
chr11	10772533	10801290	chr11	10757739	10757901	ENSG00000198730	+	chr11:10757739-10757901	negative	train	0.0382939047866432	14632	0.036704299
chr11	10772533	10801290	chr11	10757042	10757730	ENSG00000198730	+	chr11:10757042-10757730	negative	train	-0.0504124556330022	14803	0.036704299
chr11	10772533	10801290	chr11	10746947	10747245	ENSG00000198730	+	chr11:10746947-10747245	negative	train	-0.0132246819683891	25288	0.0055873115
chr11	10772533	10801290	chr11	10738285	10738854	ENSG00000198730	+	chr11:10738285-10738854	negative	train	-0.104983565042618	33679	0.0037611874
chr11	10772533	10801290	chr11	10737565	10738282	ENSG00000198730	+	chr11:10737565-10738282	negative	valid	-0.0212328772480377	34251	0.0024008122
chr11	10772533	10801290	chr11	10808092	10808274	ENSG00000198730	+	chr11:10808092-10808274	negative	test	0.0332723302847034	35559	0.0015177562
chr11	10772533	10801290	chr11	10729770	10729973	ENSG00000198730	+	chr11:10729770-10729973	negative	train	-0.0162316497340059	42560	0.0012616604
chr11	10772533	10801290	chr11	10844721	10845239	ENSG00000198730	+	chr11:10844721-10845239	negative	train	0.0494093284464304	72188	0.002966511
chr11	10772533	10801290	chr11	10846420	10846733	ENSG00000198730	+	chr11:10846420-10846733	negative	train	-0.0225383047416354	73887	0.0022362425
chr11	10772533	10801290	chr11	10688057	10688376	ENSG00000198730	+	chr11:10688057-10688376	negative	train	0.0227351271111838	84157	0.0089540477
chr11	10772533	10801290	chr11	10687362	10687475	ENSG00000198730	+	chr11:10687362-10687475	negative	train	0.0718063112949934	85058	0.0031340641
chr11	10772533	10801290	chr11	10860511	10860817	ENSG00000198730	+	chr11:10860511-10860817	negative	train	0.0974493067648317	87978	0.00027926788
chr11	10772533	10801290	chr11	10681212	10681725	ENSG00000198730	+	chr11:10681212-10681725	negative	test	-0.0358679254206681	90808	0.0089331966
chr11	10772533	10801290	chr11	10678960	10679343	ENSG00000198730	+	chr11:10678960-10679343	negative	train	-0.0868765958874597	93190	0.0056514937
chr11	10772533	10801290	chr11	10675820	10676152	ENSG00000198730	+	chr11:10675820-10676152	negative	train	-0.0955871494352701	96381	0.0045019013
chr11	10772533	10801290	chr11	10669189	10669342	ENSG00000198730	+	chr11:10669189-10669342	negative	train	-0.0719677611893721	103191	0.00084452926
chr11	10772533	10801290	chr11	10667611	10667813	ENSG00000198730	+	chr11:10667611-10667813	negative	train	0.0079243075843885	104720	0.0013659815
chr11	10772533	10801290	chr11	10666868	10667270	ENSG00000198730	+	chr11:10666868-10667270	negative	train	0.0186992330341381	105263	0.0020157727
chr11	10772533	10801290	chr11	10663346	10663503	ENSG00000198730	+	chr11:10663346-10663503	negative	train	-0.0135252568175867	109030	0.0012094074
chr11	10772533	10801290	chr11	10888504	10889036	ENSG00000198730	+	chr11:10888504-10889036	negative	train	0.182404707737822	115971	0.00076908199
chr11	10772533	10801290	chr11	10900212	10900722	ENSG00000198730	+	chr11:10900212-10900722	negative	test	0.0080728565685793	127679	0.00049320879
chr11	10772533	10801290	chr11	10916136	10916669	ENSG00000198730	+	chr11:10916136-10916669	negative	train	0.0113655803391016	143603	0.0045304124
chr11	10772533	10801290	chr11	10627590	10627881	ENSG00000198730	+	chr11:10627590-10627881	negative	train	-0.036935768035077	144652	0.0017246339
chr11	10772533	10801290	chr11	10920790	10922671	ENSG00000198730	+	chr11:10920790-10922671	negative	train	0.0821488120461495	148257	0.0377622024
chr11	10772533	10801290	chr11	10923128	10923226	ENSG00000198730	+	chr11:10923128-10923226	negative	train	-0.0115153425836265	150595	0.00050777971
chr11	10772533	10801290	chr11	10924349	10924605	ENSG00000198730	+	chr11:10924349-10924605	negative	train	0.033467803520068	151816	0.0011654605
chr11	10772533	10801290	chr11	10619363	10619838	ENSG00000198730	+	chr11:10619363-10619838	negative	valid	0.0942014785668923	152695	0.0014134709
chr11	10772533	10801290	chr11	10930160	10930434	ENSG00000198730	+	chr11:10930160-10930434	negative	valid	0.0171163114811677	157627	0.0027717223
chr11	10772533	10801290	chr11	10610316	10610893	ENSG00000198730	+	chr11:10610316-10610893	negative	train	-0.1206098886808	161640	0.0072129247
chr11	10772533	10801290	chr11	10608306	10608458	ENSG00000198730	+	chr11:10608306-10608458	negative	train	0.0610277634753992	164075	0.0020368086
chr11	10772533	10801290	chr11	10605667	10606127	ENSG00000198730	+	chr11:10605667-10606127	negative	train	0.102032523786368	166406	0.0029584395
chr11	10772533	10801290	chr11	10604487	10604747	ENSG00000198730	+	chr11:10604487-10604747	negative	train	-0.0436048504734535	167786	0.0014710945
chr11	10772533	10801290	chr11	10603285	10603536	ENSG00000198730	+	chr11:10603285-10603536	negative	train	-0.0188473655011266	168997	0.00095741148
chr11	10772533	10801290	chr11	10941570	10942237	ENSG00000198730	+	chr11:10941570-10942237	negative	train	-0.02681590351997	169037	0.0098082045
chr11	10772533	10801290	chr11	10590200	10590481	ENSG00000198730	+	chr11:10590200-10590481	negative	train	-0.0737957569093224	182052	0.0020763448
chr11	10772533	10801290	chr11	10955278	10957033	ENSG00000198730	+	chr11:10955278-10957033	negative	train	-0.0587409606929868	182745	0.010912188100000001
chr11	10772533	10801290	chr11	11011347	11011579	ENSG00000198730	+	chr11:11011347-11011579	negative	train	0.0530916125600445	238814	0.0009594509
chr11	10772533	10801290	chr11	11011698	11012074	ENSG00000198730	+	chr11:11011698-11012074	negative	train	0.0067332788033812	239165	0.0009594509
chr11	10772533	10801290	chr11	10511850	10512594	ENSG00000198730	+	chr11:10511850-10512594	negative	train	0.0629254713407978	259939	0.0054229059
chr11	10772533	10801290	chr11	11042302	11042695	ENSG00000198730	+	chr11:11042302-11042695	negative	train	-0.0833592537049083	269769	0.00071899303
chr11	10772533	10801290	chr11	10476194	10478423	ENSG00000198730	+	chr11:10476194-10478423	negative	valid	0.0693312135793387	294110	0.0393845656
chr11	10772533	10801290	chr11	10466272	10466656	ENSG00000198730	+	chr11:10466272-10466656	negative	train	0.0441084386750614	305877	0.0010099385
chr11	10772533	10801290	chr11	10436236	10436535	ENSG00000198730	+	chr11:10436236-10436535	negative	test	-0.0022120632068876	335998	0.00052660973
chr11	10772533	10801290	chr11	10434933	10435244	ENSG00000198730	+	chr11:10434933-10435244	negative	train	0.0688986977054978	337289	0.00066491825
chr11	10772533	10801290	chr11	10432323	10432763	ENSG00000198730	+	chr11:10432323-10432763	negative	train	0.0047683972604714	339770	0.0012197522
chr11	10772533	10801290	chr11	10428486	10428915	ENSG00000198730	+	chr11:10428486-10428915	negative	train	-0.113564483527442	343618	0.0022253917
chr11	10772533	10801290	chr11	10427709	10428184	ENSG00000198730	+	chr11:10427709-10428184	negative	valid	0.0289621830119184	344349	0.0033035059
chr11	10772533	10801290	chr11	10404061	10404495	ENSG00000198730	+	chr11:10404061-10404495	negative	train	-0.072075836961163	368038	0.0019642997
chr11	10772533	10801290	chr11	10387995	10388559	ENSG00000198730	+	chr11:10387995-10388559	negative	valid	-0.0458406830254979	383974	0.0011538317
chr11	10772533	10801290	chr11	10372920	10373529	ENSG00000198730	+	chr11:10372920-10373529	negative	train	-0.0724789894800699	399004	0.00058491447
chr11	10772533	10801290	chr11	10344514	10344906	ENSG00000198730	+	chr11:10344514-10344906	negative	train	-0.055166516074406	427627	0.0015068385
chr11	10772533	10801290	chr11	10330901	10331460	ENSG00000198730	+	chr11:10330901-10331460	negative	train	0.0907782148310622	441073	0.0012618671
chr11	5289581	5526847	chr11	5309187	5309888	ENSG00000213931	-	chr11:5309187-5309888	positive	valid	-0.235201797714082	216958	0.0094363438
chr11	5289581	5526847	chr11	5305725	5306426	ENSG00000213931	-	chr11:5305725-5306426	positive	train	-0.380581156932119	220420	0.0094592605
chr11	5289581	5526847	chr11	5301799	5302127	ENSG00000213931	-	chr11:5301799-5302127	positive	train	-0.426484270681091	224719	0.0076269233
chr11	5289581	5526847	chr11	5299157	5299284	ENSG00000213931	-	chr11:5299157-5299284	positive	train	-0.24261720810693	227562	0.0017484338
chr11	5289581	5526847	chr11	5296683	5297442	ENSG00000213931	-	chr11:5296683-5297442	positive	train	-0.270257490088806	229404	0.0070666648
chr11	5289581	5526847	chr11	5293979	5294173	ENSG00000213931	-	chr11:5293979-5294173	positive	train	-0.308238013848283	232673	0.0016972132
chr11	5289581	5526847	chr11	5291017	5291427	ENSG00000213931	-	chr11:5291017-5291427	positive	train	-0.310911541902954	235419	0.0013764914
chr11	5289581	5526847	chr11	5525494	5526063	ENSG00000213931	-	chr11:5525494-5526063	negative	train	-0.0353595230069561	783	0.19294101
chr11	5289581	5526847	chr11	5529255	5529524	ENSG00000213931	-	chr11:5529255-5529524	negative	train	0.0826016003894421	2409	0.023529283
chr11	5289581	5526847	chr11	5552297	5552493	ENSG00000213931	-	chr11:5552297-5552493	negative	train	0.0173554274275487	25451	0.024401966
chr11	5289581	5526847	chr11	5552521	5553049	ENSG00000213931	-	chr11:5552521-5553049	negative	train	-0.0278292460961667	25675	0.024401966
chr11	5289581	5526847	chr11	5555054	5555871	ENSG00000213931	-	chr11:5555054-5555871	negative	valid	0.089440371733049	28208	0.0088531451
chr11	5289581	5526847	chr11	5571844	5572179	ENSG00000213931	-	chr11:5571844-5572179	negative	test	0.0202239270089026	44998	0.0023962029
chr11	5289581	5526847	chr11	5577987	5578384	ENSG00000213931	-	chr11:5577987-5578384	negative	train	-0.0328726100196346	51141	0.0019164993
chr11	5289581	5526847	chr11	5585555	5585902	ENSG00000213931	-	chr11:5585555-5585902	negative	train	0.0732607934607099	58709	0.0030297873
chr11	5289581	5526847	chr11	5601886	5602076	ENSG00000213931	-	chr11:5601886-5602076	negative	valid	0.134581964966076	75040	0.0050251166
chr11	5289581	5526847	chr11	5602189	5602675	ENSG00000213931	-	chr11:5602189-5602675	negative	train	-0.045670676764566	75343	0.0050251166
chr11	5289581	5526847	chr11	5612857	5613333	ENSG00000213931	-	chr11:5612857-5613333	negative	train	-0.0674638256422928	86011	0.0054708913
chr11	5289581	5526847	chr11	5617133	5617668	ENSG00000213931	-	chr11:5617133-5617668	negative	train	0.0377579872160529	90287	0.023496269
chr11	5289581	5526847	chr11	5617707	5618540	ENSG00000213931	-	chr11:5617707-5618540	negative	train	-0.011573769254742	90861	0.023496269
chr11	5289581	5526847	chr11	5621515	5622094	ENSG00000213931	-	chr11:5621515-5622094	negative	test	0.0772343888278511	94669	0.0051547018
chr11	5289581	5526847	chr11	5641812	5642824	ENSG00000213931	-	chr11:5641812-5642824	negative	test	-0.0233473891292748	114966	0.0028649165
chr11	5289581	5526847	chr11	5384994	5385322	ENSG00000213931	-	chr11:5384994-5385322	negative	valid	-0.0197891020598919	141524	0.0011139552
chr11	5289581	5526847	chr11	5357552	5358004	ENSG00000213931	-	chr11:5357552-5358004	negative	train	-0.0285973047082435	168842	0.001582446
chr11	5289581	5526847	chr11	5355587	5357042	ENSG00000213931	-	chr11:5355587-5357042	negative	valid	-0.0264434583185102	169804	0.0022813495
chr11	5289581	5526847	chr11	5705627	5706756	ENSG00000213931	-	chr11:5705627-5706756	negative	train	0.134829420425787	178781	0.025679522
chr11	5289581	5526847	chr11	5710836	5711101	ENSG00000213931	-	chr11:5710836-5711101	negative	test	0.0260140344081825	183990	0.0004295177
chr11	5289581	5526847	chr11	5711580	5711854	ENSG00000213931	-	chr11:5711580-5711854	negative	train	0.06901558527729	184734	0.0028911894
chr11	5289581	5526847	chr11	5711901	5712444	ENSG00000213931	-	chr11:5711901-5712444	negative	train	-0.0683691187102111	185055	0.0028911894
chr11	5289581	5526847	chr11	5318936	5319389	ENSG00000213931	-	chr11:5318936-5319389	negative	train	-0.0771778651637702	207457	0.0014990417
chr11	5289581	5526847	chr11	5314241	5314443	ENSG00000213931	-	chr11:5314241-5314443	negative	train	-0.0074874758381828	212403	0.0013630637
chr11	5289581	5526847	chr11	5312412	5312913	ENSG00000213931	-	chr11:5312412-5312913	negative	train	0.0185605187135116	213933	0.0026655809
chr11	5289581	5526847	chr11	5310479	5310697	ENSG00000213931	-	chr11:5310479-5310697	negative	test	-0.120610674481571	216149	0.0094032258
chr11	5289581	5526847	chr11	5301733	5302316	ENSG00000213931	-	chr11:5301733-5302316	negative	test	-0.178377809204796	224530	0.0076269233
chr11	5289581	5526847	chr11	5300032	5300234	ENSG00000213931	-	chr11:5300032-5300234	negative	test	-0.213928677352699	226612	0.0013386381
chr11	5289581	5526847	chr11	5288286	5289001	ENSG00000213931	-	chr11:5288286-5289001	negative	test	-0.187975716222201	237845	0.0022653537
chr11	5289581	5526847	chr11	5279780	5280229	ENSG00000213931	-	chr11:5279780-5280229	negative	train	-0.047689003535329	246617	0.0047805524
chr11	5289581	5526847	chr11	5278641	5278870	ENSG00000213931	-	chr11:5278641-5278870	negative	train	-0.0356892306196315	247976	0.00068200223
chr11	5289581	5526847	chr11	5271373	5271517	ENSG00000213931	-	chr11:5271373-5271517	negative	test	0.103588477867602	255329	0.0007791612
chr11	5289581	5526847	chr11	5268102	5269244	ENSG00000213931	-	chr11:5268102-5269244	negative	valid	0.0455325786752865	257602	0.0073505826
chr11	5289581	5526847	chr11	5265717	5266440	ENSG00000213931	-	chr11:5265717-5266440	negative	train	0.119148866901218	260406	0.0089818952
chr11	5289581	5526847	chr11	5264157	5265402	ENSG00000213931	-	chr11:5264157-5265402	negative	train	-0.0931112140402708	261444	0.0062857778
chr11	5289581	5526847	chr11	5263286	5263725	ENSG00000213931	-	chr11:5263286-5263725	negative	valid	-0.0435801633338961	263121	0.0014047123
chr11	5289581	5526847	chr11	5257565	5257753	ENSG00000213931	-	chr11:5257565-5257753	negative	train	-0.0593231936156537	269093	0.0005004096
chr11	5289581	5526847	chr11	5255592	5256105	ENSG00000213931	-	chr11:5255592-5256105	negative	train	0.0201726773530488	270741	0.0039373164
chr11	5289581	5526847	chr11	5249048	5249254	ENSG00000213931	-	chr11:5249048-5249254	negative	train	-0.0319914438929199	277592	0.00084496731
chr11	5289581	5526847	chr11	5246733	5247091	ENSG00000213931	-	chr11:5246733-5247091	negative	train	-0.002861770039702	279755	0.00085418411
chr11	5289581	5526847	chr11	5245724	5246439	ENSG00000213931	-	chr11:5245724-5246439	negative	train	-0.074134760473421	280407	0.0050688437
chr11	5289581	5526847	chr11	5225934	5226547	ENSG00000213931	-	chr11:5225934-5226547	negative	train	0.0683558811433542	300299	0.0043654703
chr11	5289581	5526847	chr11	5831135	5832192	ENSG00000213931	-	chr11:5831135-5832192	negative	train	0.0367165198813408	304289	0.01235811
chr11	5289581	5526847	chr11	5219657	5219778	ENSG00000213931	-	chr11:5219657-5219778	negative	train	-0.0396659453715706	307068	0.00029952174
chr11	5289581	5526847	chr11	5218906	5219141	ENSG00000213931	-	chr11:5218906-5219141	negative	train	-0.0252649724839484	307705	0.0010140728
chr11	5289581	5526847	chr11	5217248	5217694	ENSG00000213931	-	chr11:5217248-5217694	negative	valid	0.0122547877650461	309152	0.0028382861
chr11	5289581	5526847	chr11	5836759	5837108	ENSG00000213931	-	chr11:5836759-5837108	negative	train	0.0378348834042264	309913	0.0014330644
